NEWID,ALLOC,COST,PUB_FLAG,UCC,EXPNSQDY,EXPN_QDY,EXPNWKDY,EXPN_KDY,EXPNMO,EXPNMO_,EXPNYR,EXPNYR_
05740582,0,1.33000,1,320610,4,D,4,D,04,D,2024,D
05740582,0,1.33000,2,330310,4,D,4,D,04,D,2024,D
05740582,0,1.33000,2,330410,4,D,4,D,04,D,2024,D
05740582,0,0.53000,2,330410,4,D,4,D,04,D,2024,D
05740582,0,0.53000,2,330410,4,D,4,D,04,D,2024,D
05740582,0,0.53000,2,330410,4,D,4,D,04,D,2024,D
05740582,0,1.05000,2,330510,4,D,4,D,04,D,2024,D
05740582,0,13.60000,2,340110,2,D,2,D,04,D,2024,D
05740582,0,1.05000,1,590230,4,D,4,D,04,D,2024,D
05740582,0,2.11000,2,610110,4,D,4,D,04,D,2024,D
05740582,0,10.00000,2,620926,6,D,6,D,04,D,2024,D
05740582,0,4.87000,2,640219,2,D,2,D,04,D,2024,D
05740582,1,51.29699,1,650110,5,D,5,D,04,D,2024,D
05740582,1,22.90301,1,650210,5,D,5,D,04,D,2024,D
05740611,0,18.00000,1,004190,5,D,7,D,05,D,2024,D
05740611,0,11.04000,2,020310,3,D,5,D,05,D,2024,D
05740611,0,3.00000,2,020510,5,D,7,D,05,D,2024,D
05740611,0,2.30000,2,020610,5,D,7,D,05,D,2024,D
05740611,0,7.94000,2,020710,3,D,5,D,05,D,2024,D
05740611,0,2.78000,2,140219,3,D,5,D,05,D,2024,D
05740611,0,14.54000,2,170319,3,D,5,D,05,D,2024,D
05740611,0,7.98000,2,170539,3,D,5,D,05,D,2024,D
05740611,0,6.52000,2,180611,5,D,7,D,05,D,2024,D
05740611,0,3.50000,2,180611,5,D,7,D,05,D,2024,D
05740611,0,5.75000,2,190400,5,D,7,D,05,D,2024,D
05740611,0,23.36000,2,190500,3,D,5,D,05,D,2024,D
05740611,0,88.70000,1,260110,2,D,4,D,05,D,2024,D
05740611,1,104.26679,1,270000,2,D,4,D,05,D,2024,D
05740611,0,53.49000,1,270210,2,D,4,D,05,D,2024,D
05740611,1,123.51165,1,270310,2,D,4,D,05,D,2024,D
05740611,0,106.15000,1,270310,7,D,2,D,05,D,2024,D
05740611,1,10.00000,2,280110,5,D,7,D,05,D,2024,D
05740611,0,31.76000,2,280120,3,D,5,D,05,D,2024,D
05740611,1,10.00000,1,310241,3,D,5,D,05,D,2024,D
05740611,0,4.50000,2,330410,3,D,5,D,05,D,2024,D
05740611,0,2.12000,2,330410,5,D,7,D,05,D,2024,D
05740611,0,9.16000,2,330510,3,D,5,D,05,D,2024,D
05740611,0,36.09000,2,330510,3,D,5,D,05,D,2024,D
05740611,0,32.11000,2,330510,3,D,5,D,05,D,2024,D
05740611,0,6.37000,2,330610,5,D,7,D,05,D,2024,D
05740611,0,88.81000,1,470111,2,D,4,D,05,D,2024,D
05740611,1,15.21623,1,540000,2,D,4,D,05,D,2024,D
05740611,1,5.51546,2,550210,2,D,4,D,05,D,2024,D
05740611,1,3.72862,2,550310,2,D,4,D,05,D,2024,D
05740611,1,31.47555,1,560110,2,D,4,D,05,D,2024,D
05740611,1,56.97329,1,560310,2,D,4,D,05,D,2024,D
05740611,1,43.34086,1,560400,2,D,4,D,05,D,2024,D
05740611,1,27.88842,1,650110,5,D,7,D,05,D,2024,D
05740611,1,12.45158,1,650210,5,D,7,D,05,D,2024,D
05740611,1,46.85156,1,690114,2,D,4,D,05,D,2024,D
05740612,0,4.77000,2,010210,4,D,6,D,05,D,2024,D
05740612,0,4.29000,2,020219,4,D,6,D,05,D,2024,D
05740612,0,3.98000,2,020310,4,D,6,D,05,D,2024,D
05740612,0,4.14000,2,020310,4,D,6,D,05,D,2024,D
05740612,0,10.58000,2,020310,4,D,6,D,05,D,2024,D
05740612,0,3.50000,2,020310,4,D,6,D,05,D,2024,D
05740612,0,3.29000,2,020710,4,D,6,D,05,D,2024,D
05740612,0,2.58000,2,020710,4,D,6,D,05,D,2024,D
05740612,0,3.99000,2,020710,4,D,6,D,05,D,2024,D
05740612,0,3.99000,2,020820,4,D,6,D,05,D,2024,D
05740612,0,1.41000,2,090110,4,D,6,D,05,D,2024,D
05740612,0,2.50000,2,100410,4,D,6,D,05,D,2024,D
05740612,0,4.00000,2,100410,4,D,6,D,05,D,2024,D
05740612,0,0.40000,2,110210,4,D,6,D,05,D,2024,D
05740612,0,1.69000,2,140349,4,D,6,D,05,D,2024,D
05740612,0,2.99000,2,170539,4,D,6,D,05,D,2024,D
05740612,0,2.99000,2,170539,4,D,6,D,05,D,2024,D
05740612,0,6.69000,2,180210,4,D,6,D,05,D,2024,D
05740612,0,6.69000,2,180210,4,D,6,D,05,D,2024,D
05740612,0,3.19000,2,180210,4,D,6,D,05,D,2024,D
05740612,0,3.99000,2,180310,4,D,6,D,05,D,2024,D
05740612,0,3.79000,2,180420,4,D,6,D,05,D,2024,D
05740612,0,28.36000,2,190500,2,D,4,D,05,D,2024,D
05740612,0,84.72000,1,260110,7,D,2,D,05,D,2024,D
05740612,0,18.99000,1,290430,2,D,4,D,05,D,2024,D
05740641,0,3.60000,2,020810,7,D,6,D,04,D,2024,D
05740641,0,3.83000,2,020820,7,D,6,D,04,D,2024,D
05740641,0,3.83000,2,100519,4,D,3,D,04,D,2024,D
05740641,0,6.53000,2,110410,4,D,3,D,04,D,2024,D
05740641,1,5.24000,2,110410,4,D,3,D,04,D,2024,D
05740641,0,1.93000,2,110410,4,D,3,D,04,D,2024,D
05740641,0,5.00000,2,110410,7,D,6,D,04,D,2024,D
05740641,0,3.70000,2,120110,7,D,6,D,04,D,2024,D
05740641,0,7.99000,2,170539,4,D,3,D,04,D,2024,D
05740641,0,9.99000,2,170539,7,D,6,D,04,D,2024,D
05740641,0,1.99000,2,180220,7,D,6,D,04,D,2024,D
05740642,0,5.99000,2,110410,4,D,3,D,04,D,2024,D
05740642,0,5.69000,2,110410,4,D,3,D,04,D,2024,D
05740642,0,3.99000,2,110410,4,D,3,D,04,D,2024,D
05740642,0,3.34000,2,110410,4,D,3,D,04,D,2024,D
05740642,0,3.60000,2,180520,4,D,3,D,04,D,2024,D
05740642,0,64.58000,1,470111,7,D,6,D,04,D,2024,D
05740651,0,3.90000,2,020510,4,D,1,D,04,D,2024,D
05740651,0,3.60000,2,020610,6,D,3,D,04,D,2024,D
05740651,0,4.24000,2,040210,4,D,1,D,04,D,2024,D
05740651,0,2.36000,2,090110,4,D,1,D,04,D,2024,D
05740651,0,2.57000,2,100210,4,D,1,D,04,D,2024,D
05740651,0,3.39000,2,100210,7,D,4,D,04,D,2024,D
05740651,0,5.02000,2,110110,4,D,1,D,04,D,2024,D
05740651,0,0.74000,2,110210,4,D,1,D,04,D,2024,D
05740651,0,4.25000,2,110319,4,D,1,D,04,D,2024,D
05740651,0,6.17000,2,110410,4,D,1,D,04,D,2024,D
05740651,0,6.17000,2,110410,6,D,3,D,04,D,2024,D
05740651,0,2.56000,2,120210,4,D,1,D,04,D,2024,D
05740651,0,1.33000,2,120410,4,D,1,D,04,D,2024,D
05740651,0,5.13000,2,130129,6,D,3,D,04,D,2024,D
05740651,0,2.56000,2,130129,6,D,3,D,04,D,2024,D
05740651,0,5.14000,2,150110,4,D,1,D,04,D,2024,D
05740651,0,4.62000,2,160212,4,D,1,D,04,D,2024,D
05740651,0,0.92000,2,170520,4,D,1,D,04,D,2024,D
05740651,0,2.57000,2,170520,4,D,1,D,04,D,2024,D
05740651,0,6.17000,2,180110,6,D,3,D,04,D,2024,D
05740651,0,4.11000,2,180320,4,D,1,D,04,D,2024,D
05740651,0,2.56000,2,180420,4,D,1,D,04,D,2024,D
05740651,0,2.05000,2,180420,4,D,1,D,04,D,2024,D
05740651,0,2.67000,2,180611,6,D,3,D,04,D,2024,D
05740651,0,2.67000,2,180611,7,D,4,D,04,D,2024,D
05740651,0,9.26000,2,180710,4,D,1,D,04,D,2024,D
05740651,0,6.35000,2,190400,1,D,5,D,04,D,2024,D
05740651,0,33.23000,2,190500,3,D,7,D,04,D,2024,D
05740651,0,30.00000,2,190500,4,D,1,D,04,D,2024,D
05740651,0,8.59000,2,200119,7,D,4,D,04,D,2024,D
05740651,0,0.43000,2,320905,4,D,1,D,04,D,2024,D
05740651,0,0.32000,2,320905,6,D,3,D,04,D,2024,D
05740651,0,1.93000,2,330119,6,D,3,D,04,D,2024,D
05740651,0,7.52000,2,330510,6,D,3,D,04,D,2024,D
05740651,0,32.24000,1,470111,4,D,1,D,04,D,2024,D
05740651,0,5.37000,2,640119,6,D,3,D,04,D,2024,D
05740652,0,2.36000,2,010210,5,D,2,D,04,D,2024,D
05740652,0,2.87000,2,020219,5,D,2,D,04,D,2024,D
05740652,0,3.90000,2,020510,5,D,2,D,04,D,2024,D
05740652,0,3.39000,2,040210,5,D,2,D,04,D,2024,D
05740652,0,2.36000,2,090110,5,D,2,D,04,D,2024,D
05740652,0,3.52000,2,110110,5,D,2,D,04,D,2024,D
05740652,0,4.10000,2,110319,5,D,2,D,04,D,2024,D
05740652,0,6.17000,2,110410,5,D,2,D,04,D,2024,D
05740652,0,0.79000,2,110410,5,D,2,D,04,D,2024,D
05740652,0,1.33000,2,120410,5,D,2,D,04,D,2024,D
05740652,0,3.09000,2,150110,5,D,2,D,04,D,2024,D
05740652,0,4.93000,2,180220,5,D,2,D,04,D,2024,D
05740652,0,2.56000,2,180310,5,D,2,D,04,D,2024,D
05740652,0,4.11000,2,180420,5,D,2,D,04,D,2024,D
05740652,0,6.96000,2,180611,5,D,2,D,04,D,2024,D
05740652,0,9.26000,2,180710,5,D,2,D,04,D,2024,D
05740652,0,6.73000,2,190400,1,D,5,D,04,D,2024,D
05740652,0,8.85000,2,190400,2,D,6,D,04,D,2024,D
05740652,0,25.00000,2,190500,3,D,7,D,04,D,2024,D
05740652,0,268.06000,1,320610,7,D,4,D,04,D,2024,D
05740652,0,0.43000,2,320905,5,D,2,D,04,D,2024,D
05740652,0,3.76000,2,330510,5,D,2,D,04,D,2024,D
05740652,0,32.24000,1,470111,3,D,7,D,04,D,2024,D
05740652,0,4.29000,2,640310,5,D,2,D,04,D,2024,D
05740661,0,2.52000,2,010210,2,D,6,D,04,D,2024,D
05740661,0,2.82000,2,010210,2,D,6,D,04,D,2024,D
05740661,0,1.50000,2,020219,7,D,4,D,04,D,2024,D
05740661,0,18.75000,2,030110,5,D,2,D,04,D,2024,D
05740661,0,1.50000,2,040319,5,D,2,D,04,D,2024,D
05740661,0,0.70000,2,120410,2,D,6,D,04,D,2024,D
05740661,1,1.64000,2,120410,2,D,6,D,04,D,2024,D
05740661,0,2.99000,2,130129,2,D,6,D,04,D,2024,D
05740661,0,7.92000,2,170319,2,D,6,D,04,D,2024,D
05740661,0,3.50000,2,170319,7,D,4,D,04,D,2024,D
05740661,0,5.99000,2,170319,7,D,4,D,04,D,2024,D
05740661,0,5.99000,2,170319,7,D,4,D,04,D,2024,D
05740661,0,0.99000,2,170539,7,D,4,D,04,D,2024,D
05740661,0,0.79000,2,170539,7,D,4,D,04,D,2024,D
05740661,0,3.99000,2,180310,2,D,6,D,04,D,2024,D
05740661,0,4.99000,2,180310,5,D,2,D,04,D,2024,D
05740661,0,0.50000,2,180710,7,D,4,D,04,D,2024,D
05740661,0,1.05000,2,330310,2,D,6,D,04,D,2024,D
05740661,0,27.20000,2,340110,7,D,4,D,04,D,2024,D
05740661,0,38.22000,1,470111,2,D,6,D,04,D,2024,D
05740662,0,0.99000,2,020310,2,D,6,D,04,D,2024,D
05740662,0,3.89000,2,040410,2,D,6,D,04,D,2024,D
05740662,0,5.92000,2,060119,2,D,6,D,04,D,2024,D
05740662,0,2.16000,2,090110,1,D,5,D,04,D,2024,D
05740662,0,17.97000,2,100410,1,D,5,D,04,D,2024,D
05740662,0,0.99000,2,170539,2,D,6,D,04,D,2024,D
05740662,0,106.15000,1,270410,7,D,4,D,04,D,2024,D
05740662,0,1134.65000,1,999900,7,D,4,D,04,D,2024,D
05740721,1,7.50883,2,010210,5,D,1,D,04,D,2024,D
05740721,1,5.71564,2,020219,5,D,1,D,04,D,2024,D
05740721,1,5.67382,2,020310,5,D,1,D,04,D,2024,D
05740721,1,5.77796,2,020610,5,D,1,D,04,D,2024,D
05740721,1,6.98912,2,020810,5,D,1,D,04,D,2024,D
05740721,1,24.97090,2,030519,5,D,1,D,04,D,2024,D
05740721,1,9.00787,2,040119,5,D,1,D,04,D,2024,D
05740721,1,8.42400,2,050319,5,D,1,D,04,D,2024,D
05740721,1,12.85254,2,060310,5,D,1,D,04,D,2024,D
05740721,1,6.11394,2,080110,5,D,1,D,04,D,2024,D
05740721,1,5.69799,2,090110,5,D,1,D,04,D,2024,D
05740721,1,6.63048,2,100210,5,D,1,D,04,D,2024,D
05740721,1,5.80275,2,110110,5,D,1,D,04,D,2024,D
05740721,1,2.26051,2,110210,5,D,1,D,04,D,2024,D
05740721,1,4.98278,2,110319,5,D,1,D,04,D,2024,D
05740721,1,6.38650,2,110410,5,D,1,D,04,D,2024,D
05740721,1,4.15210,2,120410,5,D,1,D,04,D,2024,D
05740721,1,4.02266,2,140219,5,D,1,D,04,D,2024,D
05740721,1,6.32209,2,140349,5,D,1,D,04,D,2024,D
05740721,1,7.26955,2,150110,5,D,1,D,04,D,2024,D
05740721,1,6.85172,2,150310,5,D,1,D,04,D,2024,D
05740721,1,12.51866,2,160211,5,D,1,D,04,D,2024,D
05740721,1,6.26552,2,160212,5,D,1,D,04,D,2024,D
05740721,1,7.64860,2,160320,5,D,1,D,04,D,2024,D
05740721,1,8.29928,2,170210,5,D,1,D,04,D,2024,D
05740721,1,16.06895,2,170319,5,D,1,D,04,D,2024,D
05740721,1,7.61678,2,170539,5,D,1,D,04,D,2024,D
05740721,1,5.17993,2,180110,5,D,1,D,04,D,2024,D
05740721,1,10.12940,2,180220,5,D,1,D,04,D,2024,D
05740721,1,7.18687,2,180310,5,D,1,D,04,D,2024,D
05740721,1,9.92355,2,180320,5,D,1,D,04,D,2024,D
05740721,1,5.49258,2,180420,5,D,1,D,04,D,2024,D
05740721,1,4.98495,2,180510,5,D,1,D,04,D,2024,D
05740721,1,4.71571,2,180612,5,D,1,D,04,D,2024,D
05740721,1,10.85546,2,180710,5,D,1,D,04,D,2024,D
05740721,0,7.47000,2,190400,2,D,5,D,04,D,2024,D
05740721,0,21.75000,2,190700,7,D,3,D,04,D,2024,D
05740722,0,7.36000,2,190400,1,D,4,D,04,D,2024,D
05740751,0,187.35000,1,002000,6,D,6,D,04,D,2024,D
05740751,0,2.10000,2,010310,2,D,2,D,04,D,2024,D
05740751,1,3.15000,2,020219,2,D,2,D,04,D,2024,D
05740751,0,3.68000,2,020219,2,D,2,D,04,D,2024,D
05740751,0,2.63000,2,020620,2,D,2,D,04,D,2024,D
05740751,0,20.53000,2,030110,2,D,2,D,04,D,2024,D
05740751,0,8.42000,2,040119,2,D,2,D,04,D,2024,D
05740751,0,18.39000,2,060119,2,D,2,D,04,D,2024,D
05740751,0,3.47000,2,080110,2,D,2,D,04,D,2024,D
05740751,0,3.66000,2,090110,2,D,2,D,04,D,2024,D
05740751,0,4.41000,2,100119,2,D,2,D,04,D,2024,D
05740751,0,20.68000,2,100210,2,D,2,D,04,D,2024,D
05740751,0,2.89000,2,100519,2,D,2,D,04,D,2024,D
05740751,0,6.41000,2,100519,2,D,2,D,04,D,2024,D
05740751,1,4.61057,2,110319,2,D,2,D,04,D,2024,D
05740751,1,5.90943,2,110410,2,D,2,D,04,D,2024,D
05740751,0,2.10000,2,120210,2,D,2,D,04,D,2024,D
05740751,0,0.75000,2,120310,2,D,2,D,04,D,2024,D
05740751,0,3.15000,2,120410,2,D,2,D,04,D,2024,D
05740751,0,2.73000,2,150110,2,D,2,D,04,D,2024,D
05740751,0,7.37000,2,170539,2,D,2,D,04,D,2024,D
05740751,0,15.42000,2,180210,2,D,2,D,04,D,2024,D
05740751,0,13.11000,2,180220,2,D,2,D,04,D,2024,D
05740751,0,2.91000,2,180410,2,D,2,D,04,D,2024,D
05740751,0,5.67000,2,180510,2,D,2,D,04,D,2024,D
05740751,0,11.08000,2,190400,1,D,1,D,04,D,2024,D
05740751,0,31.70000,2,190400,1,D,1,D,04,D,2024,D
05740751,0,10.91000,2,190700,1,D,1,D,04,D,2024,D
05740751,0,2.33000,2,190700,6,D,6,D,04,D,2024,D
05740751,1,80.07766,1,270000,2,D,2,D,04,D,2024,D
05740751,0,4.65000,2,330119,2,D,2,D,04,D,2024,D
05740751,0,70.74000,1,470111,2,D,2,D,04,D,2024,D
05740751,0,45.00000,1,520531,6,D,6,D,04,D,2024,D
05740751,0,30.86000,1,580000,6,D,6,D,04,D,2024,D
05740751,0,198.33000,1,580000,6,D,6,D,04,D,2024,D
05740751,0,4.33000,1,580000,6,D,6,D,04,D,2024,D
05740751,0,3.57000,2,610310,2,D,2,D,04,D,2024,D
05740751,0,83.55000,1,630110,2,D,2,D,04,D,2024,D
05740751,1,35.98234,1,690114,2,D,2,D,04,D,2024,D
05740752,0,50.05000,1,004000,6,D,6,D,05,D,2024,D
05740752,0,975.33000,1,009000,5,D,5,D,05,D,2024,D
05740752,0,1.89000,2,020219,3,D,3,D,04,D,2024,D
05740752,0,3.68000,2,020219,3,D,3,D,04,D,2024,D
05740752,0,16.62000,2,040119,3,D,3,D,04,D,2024,D
05740752,0,3.89000,2,060310,3,D,3,D,04,D,2024,D
05740752,0,4.20000,2,100410,3,D,3,D,04,D,2024,D
05740752,0,2.81000,2,100519,3,D,3,D,04,D,2024,D
05740752,0,1.60000,2,100519,3,D,3,D,04,D,2024,D
05740752,0,2.89000,2,100519,3,D,3,D,04,D,2024,D
05740752,0,5.57000,2,100519,3,D,3,D,04,D,2024,D
05740752,0,1.32000,2,110210,3,D,3,D,04,D,2024,D
05740752,0,6.31000,2,110410,3,D,3,D,04,D,2024,D
05740752,0,5.26000,2,110410,3,D,3,D,04,D,2024,D
05740752,0,4.21000,2,110410,3,D,3,D,04,D,2024,D
05740752,0,4.20000,2,120110,3,D,3,D,04,D,2024,D
05740752,0,3.78000,2,120110,3,D,3,D,04,D,2024,D
05740752,0,2.10000,2,120210,3,D,3,D,04,D,2024,D
05740752,0,3.15000,2,120410,3,D,3,D,04,D,2024,D
05740752,0,1.83000,2,120410,3,D,3,D,04,D,2024,D
05740752,0,2.41000,2,120410,3,D,3,D,04,D,2024,D
05740752,0,6.21000,2,130129,3,D,3,D,04,D,2024,D
05740752,0,9.46000,2,170531,3,D,3,D,04,D,2024,D
05740752,0,25.28000,2,180210,3,D,3,D,04,D,2024,D
05740752,0,6.06000,2,180710,3,D,3,D,04,D,2024,D
05740752,0,5.79000,2,180710,3,D,3,D,04,D,2024,D
05740752,0,3.79000,2,320140,1,D,1,D,04,D,2024,D
05740752,0,13.02000,2,320150,1,D,1,D,04,D,2024,D
05740752,0,7.15000,2,360330,1,D,1,D,04,D,2024,D
05740752,0,26.56000,1,480100,1,D,1,D,04,D,2024,D
05740752,0,12.54000,1,540000,1,D,1,D,04,D,2024,D
05740752,0,59.00000,1,560210,1,D,1,D,04,D,2024,D
05740752,1,3.44844,1,590230,1,D,1,D,04,D,2024,D
05740752,0,94.50000,1,630110,7,D,7,D,05,D,2024,D
05740752,0,23.87000,2,640119,1,D,1,D,04,D,2024,D
05740752,0,13.00000,2,640119,1,D,1,D,04,D,2024,D
05740752,1,5.19156,2,660000,1,D,1,D,04,D,2024,D
05740752,0,244.25000,1,999900,6,D,6,D,05,D,2024,D
05740771,0,111.17000,1,004000,1,D,3,D,04,D,2024,D
05740771,0,4.79000,2,020219,4,D,6,D,04,D,2024,D
05740771,0,3.99000,2,020610,4,D,6,D,04,D,2024,D
05740771,0,3.50000,2,100210,4,D,6,D,04,D,2024,D
05740771,0,4.49000,2,100210,4,D,6,D,04,D,2024,D
05740771,0,6.49000,2,100519,4,D,6,D,04,D,2024,D
05740771,0,0.41000,2,110210,4,D,6,D,04,D,2024,D
05740771,0,2.99000,2,120210,4,D,6,D,04,D,2024,D
05740771,0,1.45000,2,120410,4,D,6,D,04,D,2024,D
05740771,0,1.49000,2,120410,4,D,6,D,04,D,2024,D
05740771,0,0.85000,2,120410,4,D,6,D,04,D,2024,D
05740771,0,3.99000,2,160212,4,D,6,D,04,D,2024,D
05740771,0,1.99000,2,180110,4,D,6,D,04,D,2024,D
05740771,0,6.99000,2,180320,4,D,6,D,04,D,2024,D
05740771,0,6.99000,2,180320,4,D,6,D,04,D,2024,D
05740771,0,3.97000,2,180611,4,D,6,D,04,D,2024,D
05740771,1,104.31395,1,350110,3,D,5,D,04,D,2024,D
05740771,1,156.41269,1,500110,3,D,5,D,04,D,2024,D
05740771,1,109.97335,1,580000,3,D,5,D,04,D,2024,D
05740772,0,5.99000,2,020219,4,D,6,D,04,D,2024,D
05740772,0,2.99000,2,020219,6,D,1,D,04,D,2024,D
05740772,0,1.69000,2,020810,6,D,1,D,04,D,2024,D
05740772,1,4.61942,2,040119,4,D,6,D,04,D,2024,D
05740772,1,6.11058,2,040319,4,D,6,D,04,D,2024,D
05740772,0,1.89000,2,090110,4,D,6,D,04,D,2024,D
05740772,0,4.29000,2,100210,4,D,6,D,04,D,2024,D
05740772,0,6.49000,2,100519,4,D,6,D,04,D,2024,D
05740772,0,0.46000,2,110210,4,D,6,D,04,D,2024,D
05740772,0,3.29000,2,110410,4,D,6,D,04,D,2024,D
05740772,0,9.12000,2,110410,4,D,6,D,04,D,2024,D
05740772,0,6.78000,2,110410,4,D,6,D,04,D,2024,D
05740772,0,0.95000,2,120110,4,D,6,D,04,D,2024,D
05740772,0,3.29000,2,120410,6,D,1,D,04,D,2024,D
05740772,0,1.99000,2,120410,6,D,1,D,04,D,2024,D
05740772,0,3.29000,2,120410,6,D,1,D,04,D,2024,D
05740772,0,1.79000,2,130129,6,D,1,D,04,D,2024,D
05740772,0,2.69000,2,130129,6,D,1,D,04,D,2024,D
05740772,0,2.99000,2,140219,6,D,1,D,04,D,2024,D
05740772,0,3.99000,2,150310,4,D,6,D,04,D,2024,D
05740772,1,3.72725,2,170210,4,D,6,D,04,D,2024,D
05740772,1,3.65200,2,170531,4,D,6,D,04,D,2024,D
05740772,1,3.42074,2,170539,4,D,6,D,04,D,2024,D
05740772,0,2.49000,2,180310,6,D,1,D,04,D,2024,D
05740772,0,5.99000,2,180320,6,D,1,D,04,D,2024,D
05740772,0,1.69000,2,180420,6,D,1,D,04,D,2024,D
05740772,0,1.59000,2,180510,4,D,6,D,04,D,2024,D
05740772,0,3.99000,2,180510,6,D,1,D,04,D,2024,D
05740772,0,3.99000,2,180510,6,D,1,D,04,D,2024,D
05740772,0,3.49000,2,180710,6,D,1,D,04,D,2024,D
05740772,0,51.01000,1,260110,7,D,2,D,04,D,2024,D
05740772,0,63.15000,1,270210,5,D,7,D,04,D,2024,D
05740772,0,144.81000,1,320610,5,D,7,D,04,D,2024,D
05740772,0,4.31000,2,330119,6,D,1,D,04,D,2024,D
05740781,1,5.41795,2,010119,5,D,1,D,04,D,2024,D
05740781,1,7.44654,2,010310,5,D,1,D,04,D,2024,D
05740781,1,5.13115,2,020219,5,D,1,D,04,D,2024,D
05740781,1,5.09361,2,020310,5,D,1,D,04,D,2024,D
05740781,1,6.54958,2,020510,5,D,1,D,04,D,2024,D
05740781,1,5.18710,2,020610,5,D,1,D,04,D,2024,D
05740781,1,6.10350,2,020710,5,D,1,D,04,D,2024,D
05740781,1,6.27440,2,020810,5,D,1,D,04,D,2024,D
05740781,1,10.69711,2,040319,5,D,1,D,04,D,2024,D
05740781,1,14.56227,2,040410,5,D,1,D,04,D,2024,D
05740781,1,5.11531,2,090110,5,D,1,D,04,D,2024,D
05740781,1,6.64028,2,100119,5,D,1,D,04,D,2024,D
05740781,1,5.95244,2,100210,5,D,1,D,04,D,2024,D
05740781,1,4.47324,2,110319,5,D,1,D,04,D,2024,D
05740781,1,5.73341,2,110410,5,D,1,D,04,D,2024,D
05740781,1,4.87085,2,120110,5,D,1,D,04,D,2024,D
05740781,1,3.72750,2,120410,5,D,1,D,04,D,2024,D
05740781,1,5.36473,2,130129,5,D,1,D,04,D,2024,D
05740781,1,6.52616,2,150110,5,D,1,D,04,D,2024,D
05740781,1,6.15106,2,150310,5,D,1,D,04,D,2024,D
05740781,1,6.86644,2,160320,5,D,1,D,04,D,2024,D
05740781,1,8.12998,2,170110,5,D,1,D,04,D,2024,D
05740781,1,7.45058,2,170210,5,D,1,D,04,D,2024,D
05740781,1,14.42572,2,170319,5,D,1,D,04,D,2024,D
05740781,1,6.71450,2,170520,5,D,1,D,04,D,2024,D
05740781,1,6.83788,2,170539,5,D,1,D,04,D,2024,D
05740781,1,4.65023,2,180110,5,D,1,D,04,D,2024,D
05740781,1,11.47576,2,180210,5,D,1,D,04,D,2024,D
05740781,1,6.45193,2,180310,5,D,1,D,04,D,2024,D
05740781,1,3.84743,2,180410,5,D,1,D,04,D,2024,D
05740781,1,4.93090,2,180420,5,D,1,D,04,D,2024,D
05740781,1,4.47519,2,180510,5,D,1,D,04,D,2024,D
05740781,1,5.39524,2,180520,5,D,1,D,04,D,2024,D
05740781,1,6.09656,2,180611,5,D,1,D,04,D,2024,D
05740781,1,4.23348,2,180612,5,D,1,D,04,D,2024,D
05740781,0,24.50000,2,190400,5,D,1,D,04,D,2024,D
05740781,0,49.54000,1,260110,7,D,3,D,04,D,2024,D
05740781,0,96.97000,1,270000,4,D,7,D,04,D,2024,D
05740781,0,13.70000,1,270210,7,D,3,D,04,D,2024,D
05740781,0,210.80000,1,270310,4,D,7,D,04,D,2024,D
05740781,0,31.62000,1,470111,1,D,4,D,04,D,2024,D
05740782,1,3.54735,2,010119,5,D,1,D,04,D,2024,D
05740782,1,4.41357,2,010210,5,D,1,D,04,D,2024,D
05740782,1,2.87167,2,010320,5,D,1,D,04,D,2024,D
05740782,1,3.33498,2,020310,5,D,1,D,04,D,2024,D
05740782,1,6.10128,2,020410,5,D,1,D,04,D,2024,D
05740782,1,4.28826,2,020510,5,D,1,D,04,D,2024,D
05740782,1,2.23318,2,020620,5,D,1,D,04,D,2024,D
05740782,1,5.29469,2,040119,5,D,1,D,04,D,2024,D
05740782,1,4.02197,2,050110,5,D,1,D,04,D,2024,D
05740782,1,3.59368,2,080110,5,D,1,D,04,D,2024,D
05740782,1,3.34919,2,090110,5,D,1,D,04,D,2024,D
05740782,1,3.89730,2,100210,5,D,1,D,04,D,2024,D
05740782,1,3.44753,2,100519,5,D,1,D,04,D,2024,D
05740782,1,3.75389,2,110410,5,D,1,D,04,D,2024,D
05740782,1,3.18913,2,120110,5,D,1,D,04,D,2024,D
05740782,1,2.27965,2,120210,5,D,1,D,04,D,2024,D
05740782,1,2.44054,2,120410,5,D,1,D,04,D,2024,D
05740782,1,3.23772,2,130119,5,D,1,D,04,D,2024,D
05740782,1,3.51250,2,130129,5,D,1,D,04,D,2024,D
05740782,1,2.36446,2,140219,5,D,1,D,04,D,2024,D
05740782,1,4.27293,2,150110,5,D,1,D,04,D,2024,D
05740782,1,7.35827,2,160211,5,D,1,D,04,D,2024,D
05740782,1,4.87819,2,170210,5,D,1,D,04,D,2024,D
05740782,1,9.44508,2,170319,5,D,1,D,04,D,2024,D
05740782,1,4.39625,2,170520,5,D,1,D,04,D,2024,D
05740782,1,4.47703,2,170539,5,D,1,D,04,D,2024,D
05740782,1,5.95390,2,180220,5,D,1,D,04,D,2024,D
05740782,1,4.22433,2,180310,5,D,1,D,04,D,2024,D
05740782,1,2.51906,2,180410,5,D,1,D,04,D,2024,D
05740782,1,2.93008,2,180510,5,D,1,D,04,D,2024,D
05740782,1,3.99166,2,180611,5,D,1,D,04,D,2024,D
05740782,1,6.38067,2,180710,5,D,1,D,04,D,2024,D
