NEWID,UCC,AMOUNT,IMPNUM,PUB_FLAG,AMOUNT_
05875671,900160,40314,2,1,NA
05875671,900160,5115,3,1,NA
05875671,900160,596,4,1,NA
05875671,900160,84649,5,1,NA
05875671,980000,148196,1,1,NA
05875671,980000,100241,2,1,NA
05875671,980000,39999,3,1,NA
05875671,980000,33018,4,1,NA
05875671,980000,139997,5,1,NA
05875672,800940,7536,1,1,NA
05875672,800940,625,2,1,NA
05875672,800940,809,3,1,NA
05875672,800940,11733,4,1,NA
05875672,800940,2130,5,1,NA
05875672,900000,26262,1,1,NA
05875672,900000,8163,2,1,NA
05875672,900000,2531,3,1,NA
05875672,900000,130000,4,1,NA
05875672,900000,3363,5,1,NA
05875672,900030,22688,1,1,NA
05875672,900030,26156,2,1,NA
05875672,900030,37460,3,1,NA
05875672,900030,29096,4,1,NA
05875672,900030,38852,5,1,NA
05875672,900160,36121,1,1,NA
05875672,900160,1,2,1,NA
05875672,900160,4019,3,1,NA
05875672,900160,11689,4,1,NA
05875672,900160,12239,5,1,NA
05875672,980000,85071,1,1,NA
05875672,980000,34320,2,1,NA
05875672,980000,44010,3,1,NA
05875672,980000,170785,4,1,NA
05875672,980000,54454,5,1,NA
05875711,900030,38392,1,1,NA
05875711,900030,38392,2,1,NA
05875711,900030,38392,3,1,NA
05875711,900030,38392,4,1,NA
05875711,900030,38392,5,1,NA
05875711,900170,11100,1,1,NA
05875711,900170,11100,2,1,NA
05875711,900170,11100,3,1,NA
05875711,900170,11100,4,1,NA
05875711,900170,11100,5,1,NA
05875711,900180,164,1,1,NA
05875711,900180,149,2,1,NA
05875711,900180,159,3,1,NA
05875711,900180,19,4,1,NA
05875711,900180,676,5,1,NA
05875711,980000,49656,1,1,NA
05875711,980000,49641,2,1,NA
05875711,980000,49651,3,1,NA
05875711,980000,49511,4,1,NA
05875711,980000,50168,5,1,NA
05875712,900030,38392,1,1,NA
05875712,900030,38392,2,1,NA
05875712,900030,38392,3,1,NA
05875712,900030,38392,4,1,NA
05875712,900030,38392,5,1,NA
05875712,900170,11100,1,1,NA
05875712,900170,11100,2,1,NA
05875712,900170,11100,3,1,NA
05875712,900170,11100,4,1,NA
05875712,900170,11100,5,1,NA
05875712,900180,378,1,1,NA
05875712,900180,400,2,1,NA
05875712,900180,42,3,1,NA
05875712,900180,373,4,1,NA
05875712,900180,136,5,1,NA
05875712,980000,49870,1,1,NA
05875712,980000,49892,2,1,NA
05875712,980000,49534,3,1,NA
05875712,980000,49865,4,1,NA
05875712,980000,49628,5,1,NA
05875721,900030,47992,1,1,NA
05875721,900030,47992,2,1,NA
05875721,900030,47992,3,1,NA
05875721,900030,47992,4,1,NA
05875721,900030,47992,5,1,NA
05875721,900170,3300,1,1,NA
05875721,900170,3300,2,1,NA
05875721,900170,3300,3,1,NA
05875721,900170,3300,4,1,NA
05875721,900170,3300,5,1,NA
05875721,900210,2400,1,1,NA
05875721,900210,2400,2,1,NA
05875721,900210,2400,3,1,NA
05875721,900210,2400,4,1,NA
05875721,900210,2400,5,1,NA
05875721,980000,53692,1,1,NA
05875721,980000,53692,2,1,NA
05875721,980000,53692,3,1,NA
05875721,980000,53692,4,1,NA
05875721,980000,53692,5,1,NA
05875722,900030,47992,1,1,NA
05875722,900030,47992,2,1,NA
05875722,900030,47992,3,1,NA
05875722,900030,47992,4,1,NA
05875722,900030,47992,5,1,NA
05875722,900170,3300,1,1,NA
05875722,900170,3300,2,1,NA
05875722,900170,3300,3,1,NA
05875722,900170,3300,4,1,NA
05875722,900170,3300,5,1,NA
05875722,900210,2400,1,1,NA
05875722,900210,2400,2,1,NA
05875722,900210,2400,3,1,NA
05875722,900210,2400,4,1,NA
05875722,900210,2400,5,1,NA
05875722,980000,53692,1,1,NA
05875722,980000,53692,2,1,NA
05875722,980000,53692,3,1,NA
05875722,980000,53692,4,1,NA
05875722,980000,53692,5,1,NA
05875731,900030,8527,1,1,NA
05875731,900030,8667,2,1,NA
05875731,900030,7677,3,1,NA
05875731,900030,7487,4,1,NA
05875731,900030,7207,5,1,NA
05875731,900180,5000,1,1,NA
05875731,900180,5000,2,1,NA
05875731,900180,5000,3,1,NA
05875731,900180,5000,4,1,NA
05875731,900180,5000,5,1,NA
05875731,980000,13527,1,1,NA
05875731,980000,13667,2,1,NA
05875731,980000,12677,3,1,NA
05875731,980000,12487,4,1,NA
05875731,980000,12207,5,1,NA
05875732,900030,7537,1,1,NA
05875732,900030,7327,2,1,NA
05875732,900030,8387,3,1,NA
05875732,900030,8387,4,1,NA
05875732,900030,7407,5,1,NA
05875732,900180,5000,1,1,NA
05875732,900180,5000,2,1,NA
05875732,900180,5000,3,1,NA
05875732,900180,5000,4,1,NA
05875732,900180,5000,5,1,NA
05875732,980000,12537,1,1,NA
05875732,980000,12327,2,1,NA
05875732,980000,13387,3,1,NA
05875732,980000,13387,4,1,NA
05875732,980000,12407,5,1,NA
05875741,900000,9671,1,1,NA
05875741,900000,10741,2,1,NA
05875741,900000,45537,3,1,NA
05875741,900000,33949,4,1,NA
05875741,900000,20293,5,1,NA
05875741,980000,9671,1,1,NA
05875741,980000,10741,2,1,NA
05875741,980000,45537,3,1,NA
05875741,980000,33949,4,1,NA
05875741,980000,20293,5,1,NA
05875742,900000,123412,1,1,NA
05875742,900000,61257,2,1,NA
05875742,900000,73194,3,1,NA
05875742,900000,42527,4,1,NA
05875742,900000,30067,5,1,NA
05875742,980000,123412,1,1,NA
05875742,980000,61257,2,1,NA
05875742,980000,73194,3,1,NA
05875742,980000,42527,4,1,NA
05875742,980000,30067,5,1,NA
05875751,900030,28496,1,1,NA
05875751,900030,28496,2,1,NA
05875751,900030,28496,3,1,NA
05875751,900030,28496,4,1,NA
05875751,900030,28496,5,1,NA
05875751,900170,22000,1,1,NA
05875751,900170,22000,2,1,NA
05875751,900170,22000,3,1,NA
05875751,900170,22000,4,1,NA
05875751,900170,22000,5,1,NA
05875751,900180,418,1,1,NA
05875751,900180,542,2,1,NA
05875751,900180,77,3,1,NA
05875751,900180,101,4,1,NA
05875751,900180,22,5,1,NA
05875751,980000,50914,1,1,NA
05875751,980000,51038,2,1,NA
05875751,980000,50573,3,1,NA
05875751,980000,50597,4,1,NA
05875751,980000,50518,5,1,NA
05875752,900030,28496,1,1,NA
05875752,900030,28496,2,1,NA
05875752,900030,28496,3,1,NA
05875752,900030,28496,4,1,NA
05875752,900030,28496,5,1,NA
05875752,900170,22000,1,1,NA
05875752,900170,22000,2,1,NA
05875752,900170,22000,3,1,NA
05875752,900170,22000,4,1,NA
05875752,900170,22000,5,1,NA
05875752,900180,107,1,1,NA
05875752,900180,843,2,1,NA
05875752,900180,95,3,1,NA
05875752,900180,24,4,1,NA
05875752,900180,38,5,1,NA
05875752,980000,50603,1,1,NA
05875752,980000,51339,2,1,NA
05875752,980000,50591,3,1,NA
05875752,980000,50520,4,1,NA
05875752,980000,50534,5,1,NA
05875771,800940,9945,1,1,NA
05875771,800940,9945,2,1,NA
05875771,800940,9945,3,1,NA
05875771,800940,9945,4,1,NA
05875771,800940,9945,5,1,NA
05875771,900000,113500,1,1,NA
05875771,900000,113500,2,1,NA
05875771,900000,113500,3,1,NA
05875771,900000,113500,4,1,NA
05875771,900000,113500,5,1,NA
05875771,900030,41636,1,1,NA
05875771,900030,41636,2,1,NA
05875771,900030,41636,3,1,NA
05875771,900030,41636,4,1,NA
05875771,900030,41636,5,1,NA
05875771,900160,8250,1,1,NA
05875771,900160,8250,2,1,NA
05875771,900160,8250,3,1,NA
05875771,900160,8250,4,1,NA
05875771,900160,8250,5,1,NA
05875771,980000,163386,1,1,NA
05875771,980000,163386,2,1,NA
05875771,980000,163386,3,1,NA
05875771,980000,163386,4,1,NA
05875771,980000,163386,5,1,NA
05875772,800940,9945,1,1,NA
05875772,800940,9945,2,1,NA
05875772,800940,9945,3,1,NA
05875772,800940,9945,4,1,NA
05875772,800940,9945,5,1,NA
05875772,900000,113500,1,1,NA
05875772,900000,113500,2,1,NA
05875772,900000,113500,3,1,NA
05875772,900000,113500,4,1,NA
05875772,900000,113500,5,1,NA
05875772,900030,41636,1,1,NA
05875772,900030,41636,2,1,NA
05875772,900030,41636,3,1,NA
05875772,900030,41636,4,1,NA
05875772,900030,41636,5,1,NA
05875772,900160,8250,1,1,NA
05875772,900160,8250,2,1,NA
05875772,900160,8250,3,1,NA
05875772,900160,8250,4,1,NA
05875772,900160,8250,5,1,NA
05875772,980000,163386,1,1,NA
05875772,980000,163386,2,1,NA
05875772,980000,163386,3,1,NA
05875772,980000,163386,4,1,NA
05875772,980000,163386,5,1,NA
05875821,800940,6197,1,1,NA
05875821,800940,5998,2,1,NA
05875821,800940,7223,3,1,NA
05875821,800940,7378,4,1,NA
05875821,800940,4667,5,1,NA
05875821,900000,45004,1,1,NA
05875821,900000,42401,2,1,NA
05875821,900000,58420,3,1,NA
05875821,900000,60445,4,1,NA
05875821,900000,25000,5,1,NA
05875821,900030,9296,1,1,NA
05875821,900030,9296,2,1,NA
05875821,900030,9296,3,1,NA
05875821,900030,9296,4,1,NA
05875821,900030,9296,5,1,NA
05875821,900160,18000,1,1,NA
05875821,900160,18000,2,1,NA
05875821,900160,18000,3,1,NA
05875821,900160,18000,4,1,NA
05875821,900160,18000,5,1,NA
05875821,900170,15000,1,1,NA
05875821,900170,15000,2,1,NA
05875821,900170,15000,3,1,NA
05875821,900170,15000,4,1,NA
05875821,900170,15000,5,1,NA
05875821,900180,500,1,1,NA
05875821,900180,500,2,1,NA
05875821,900180,500,3,1,NA
05875821,900180,500,4,1,NA
05875821,900180,500,5,1,NA
05875821,980000,87800,1,1,NA
05875821,980000,85197,2,1,NA
05875821,980000,101216,3,1,NA
05875821,980000,103241,4,1,NA
05875821,980000,67796,5,1,NA
05875822,800940,7356,1,1,NA
05875822,800940,5103,2,1,NA
05875822,800940,6254,3,1,NA
05875822,800940,7381,4,1,NA
05875822,800940,3283,5,1,NA
05875822,900000,60155,1,1,NA
05875822,900000,30703,2,1,NA
05875822,900000,45755,3,1,NA
05875822,900000,60489,4,1,NA
05875822,900000,6920,5,1,NA
05875822,900030,9296,1,1,NA
05875822,900030,9296,2,1,NA
05875822,900030,9296,3,1,NA
05875822,900030,9296,4,1,NA
05875822,900030,9296,5,1,NA
05875822,900160,18000,1,1,NA
05875822,900160,18000,2,1,NA
05875822,900160,18000,3,1,NA
05875822,900160,18000,4,1,NA
05875822,900160,18000,5,1,NA
05875822,900170,15000,1,1,NA
05875822,900170,15000,2,1,NA
05875822,900170,15000,3,1,NA
05875822,900170,15000,4,1,NA
05875822,900170,15000,5,1,NA
05875822,900180,500,1,1,NA
05875822,900180,500,2,1,NA
05875822,900180,500,3,1,NA
05875822,900180,500,4,1,NA
05875822,900180,500,5,1,NA
05875822,980000,102951,1,1,NA
05875822,980000,73499,2,1,NA
05875822,980000,88551,3,1,NA
05875822,980000,103285,4,1,NA
05875822,980000,49716,5,1,NA
05875831,900030,43320,1,1,NA
05875831,900030,28452,2,1,NA
05875831,900030,63228,3,1,NA
05875831,900030,36372,4,1,NA
05875831,900030,53112,5,1,NA
05875831,900090,917,1,1,NA
05875831,900090,511,2,1,NA
05875831,900090,11471,3,1,NA
05875831,900090,1128,4,1,NA
05875831,900090,428,5,1,NA
05875831,900170,830,1,1,NA
05875831,900170,27549,2,1,NA
05875831,900170,28300,3,1,NA
05875831,900170,1750,4,1,NA
05875831,900170,12662,5,1,NA
05875831,900200,370692,1,1,T
05875831,900200,370692,2,1,T
05875831,900200,370692,3,1,T
05875831,900200,370692,4,1,T
05875831,900200,370692,5,1,T
05875831,980000,432698,1,1,T
05875831,980000,432698,2,1,T
05875831,980000,432698,3,1,T
05875831,980000,432698,4,1,T
05875831,980000,432698,5,1,T
05875832,900030,42612,1,1,NA
05875832,900030,41772,2,1,NA
05875832,900030,52296,3,1,NA
05875832,900030,38328,4,1,NA
05875832,900030,39648,5,1,NA
05875832,980000,42612,1,1,NA
05875832,980000,41772,2,1,NA
05875832,980000,52296,3,1,NA
05875832,980000,38328,4,1,NA
05875832,980000,39648,5,1,NA
05875841,900000,35000,1,1,NA
05875841,900000,35000,2,1,NA
05875841,900000,35000,3,1,NA
05875841,900000,35000,4,1,NA
05875841,900000,35000,5,1,NA
05875841,980000,35000,1,1,NA
05875841,980000,35000,2,1,NA
05875841,980000,35000,3,1,NA
05875841,980000,35000,4,1,NA
05875841,980000,35000,5,1,NA
05875842,900000,35000,1,1,NA
05875842,900000,35000,2,1,NA
05875842,900000,35000,3,1,NA
05875842,900000,35000,4,1,NA
05875842,900000,35000,5,1,NA
05875842,980000,35000,1,1,NA
05875842,980000,35000,2,1,NA
05875842,980000,35000,3,1,NA
05875842,980000,35000,4,1,NA
05875842,980000,35000,5,1,NA
05875851,900000,200000,1,1,NA
05875851,900000,200000,2,1,NA
05875851,900000,200000,3,1,NA
05875851,900000,200000,4,1,NA
05875851,900000,200000,5,1,NA
05875851,900180,1459,1,1,NA
05875851,900180,1077,2,1,NA
05875851,900180,1078,3,1,NA
05875851,900180,1189,4,1,NA
05875851,900180,1194,5,1,NA
05875851,980000,201459,1,1,NA
05875851,980000,201077,2,1,NA
05875851,980000,201078,3,1,NA
05875851,980000,201189,4,1,NA
05875851,980000,201194,5,1,NA
05875852,900000,200000,1,1,NA
05875852,900000,200000,2,1,NA
05875852,900000,200000,3,1,NA
05875852,900000,200000,4,1,NA
05875852,900000,200000,5,1,NA
05875852,900180,1071,1,1,NA
05875852,900180,1273,2,1,NA
05875852,900180,1160,3,1,NA
05875852,900180,1232,4,1,NA
05875852,900180,1176,5,1,NA
05875852,980000,201071,1,1,NA
05875852,980000,201273,2,1,NA
05875852,980000,201160,3,1,NA
05875852,980000,201232,4,1,NA
05875852,980000,201176,5,1,NA
05875861,900030,24216,1,1,NA
05875861,900030,24216,2,1,NA
05875861,900030,24216,3,1,NA
05875861,900030,24216,4,1,NA
05875861,900030,24216,5,1,NA
05875861,900150,276,1,1,NA
05875861,900150,276,2,1,NA
05875861,900150,276,3,1,NA
05875861,900150,276,4,1,NA
05875861,900150,276,5,1,NA
05875861,900180,1,1,1,NA
05875861,900180,1,2,1,NA
05875861,900180,1,3,1,NA
05875861,900180,1,4,1,NA
05875861,900180,1,5,1,NA
05875861,980000,24493,1,1,NA
05875861,980000,24493,2,1,NA
05875861,980000,24493,3,1,NA
05875861,980000,24493,4,1,NA
05875861,980000,24493,5,1,NA
05875862,900030,24216,1,1,NA
05875862,900030,24216,2,1,NA
05875862,900030,24216,3,1,NA
05875862,900030,24216,4,1,NA
05875862,900030,24216,5,1,NA
05875862,900150,276,1,1,NA
05875862,900150,276,2,1,NA
05875862,900150,276,3,1,NA
05875862,900150,276,4,1,NA
05875862,900150,276,5,1,NA
05875862,900180,1,1,1,NA
05875862,900180,1,2,1,NA
05875862,900180,1,3,1,NA
05875862,900180,1,4,1,NA
05875862,900180,1,5,1,NA
05875862,980000,24493,1,1,NA
05875862,980000,24493,2,1,NA
05875862,980000,24493,3,1,NA
05875862,980000,24493,4,1,NA
05875862,980000,24493,5,1,NA
05875891,900000,92094,1,1,NA
05875891,900000,84328,2,1,NA
05875891,900000,58816,3,1,NA
05875891,900000,80150,4,1,NA
05875891,900000,10058,5,1,NA
05875891,980000,92094,1,1,NA
05875891,980000,84328,2,1,NA
05875891,980000,58816,3,1,NA
05875891,980000,80150,4,1,NA
05875891,980000,10058,5,1,NA
05875892,900000,58317,1,1,NA
05875892,900000,68699,2,1,NA
05875892,900000,77674,3,1,NA
05875892,900000,37930,4,1,NA
05875892,900000,126728,5,1,NA
05875892,980000,58317,1,1,NA
05875892,980000,68699,2,1,NA
05875892,980000,77674,3,1,NA
05875892,980000,37930,4,1,NA
05875892,980000,126728,5,1,NA
05875921,900000,20000,1,1,NA
05875921,900000,20000,2,1,NA
05875921,900000,20000,3,1,NA
05875921,900000,20000,4,1,NA
05875921,900000,20000,5,1,NA
05875921,980000,20000,1,1,NA
05875921,980000,20000,2,1,NA
05875921,980000,20000,3,1,NA
05875921,980000,20000,4,1,NA
05875921,980000,20000,5,1,NA
05875922,900000,20000,1,1,NA
05875922,900000,20000,2,1,NA
05875922,900000,20000,3,1,NA
05875922,900000,20000,4,1,NA
05875922,900000,20000,5,1,NA
05875922,980000,20000,1,1,NA
05875922,980000,20000,2,1,NA
05875922,980000,20000,3,1,NA
05875922,980000,20000,4,1,NA
05875922,980000,20000,5,1,NA
05875931,800940,1989,1,1,NA
05875931,800940,1989,2,1,NA
05875931,800940,1989,3,1,NA
05875931,800940,1989,4,1,NA
05875931,800940,1989,5,1,NA
05875931,900000,58000,1,1,NA
05875931,900000,58000,2,1,NA
05875931,900000,58000,3,1,NA
05875931,900000,58000,4,1,NA
05875931,900000,58000,5,1,NA
05875931,900160,4000,1,1,NA
05875931,900160,4000,2,1,NA
05875931,900160,4000,3,1,NA
05875931,900160,4000,4,1,NA
05875931,900160,4000,5,1,NA
05875931,980000,62000,1,1,NA
05875931,980000,62000,2,1,NA
05875931,980000,62000,3,1,NA
05875931,980000,62000,4,1,NA
05875931,980000,62000,5,1,NA
05875932,800940,1989,1,1,NA
05875932,800940,1989,2,1,NA
05875932,800940,1989,3,1,NA
05875932,800940,1989,4,1,NA
05875932,800940,1989,5,1,NA
05875932,900000,58000,1,1,NA
05875932,900000,58000,2,1,NA
05875932,900000,58000,3,1,NA
05875932,900000,58000,4,1,NA
05875932,900000,58000,5,1,NA
05875932,900160,4000,1,1,NA
05875932,900160,4000,2,1,NA
05875932,900160,4000,3,1,NA
05875932,900160,4000,4,1,NA
05875932,900160,4000,5,1,NA
05875932,980000,62000,1,1,NA
05875932,980000,62000,2,1,NA
05875932,980000,62000,3,1,NA
05875932,980000,62000,4,1,NA
05875932,980000,62000,5,1,NA
05876011,900030,50512,1,1,NA
05876011,900030,50512,2,1,NA
05876011,900030,50512,3,1,NA
05876011,900030,50512,4,1,NA
05876011,900030,50512,5,1,NA
05876011,900170,36000,1,1,NA
05876011,900170,36000,2,1,NA
05876011,900170,36000,3,1,NA
05876011,900170,36000,4,1,NA
05876011,900170,36000,5,1,NA
05876011,980000,86512,1,1,NA
05876011,980000,86512,2,1,NA
05876011,980000,86512,3,1,NA
05876011,980000,86512,4,1,NA
05876011,980000,86512,5,1,NA
05876012,900030,50512,1,1,NA
05876012,900030,50512,2,1,NA
05876012,900030,50512,3,1,NA
05876012,900030,50512,4,1,NA
05876012,900030,50512,5,1,NA
05876012,900170,36000,1,1,NA
05876012,900170,36000,2,1,NA
05876012,900170,36000,3,1,NA
05876012,900170,36000,4,1,NA
05876012,900170,36000,5,1,NA
05876012,980000,86512,1,1,NA
05876012,980000,86512,2,1,NA
05876012,980000,86512,3,1,NA
05876012,980000,86512,4,1,NA
05876012,980000,86512,5,1,NA
05876051,900000,103805,1,1,NA
05876051,900000,58816,2,1,NA
05876051,900000,29571,3,1,NA
05876051,900000,3267,4,1,NA
05876051,900000,1005,5,1,NA
05876051,980000,103805,1,1,NA
05876051,980000,58816,2,1,NA
05876051,980000,29571,3,1,NA
05876051,980000,3267,4,1,NA
05876051,980000,1005,5,1,NA
05876052,900000,5041,1,1,NA
05876052,900000,144174,2,1,NA
05876052,900000,68874,3,1,NA
05876052,900000,23387,4,1,NA
05876052,900000,42984,5,1,NA
05876052,980000,5041,1,1,NA
05876052,980000,144174,2,1,NA
05876052,980000,68874,3,1,NA
05876052,980000,23387,4,1,NA
05876052,980000,42984,5,1,NA
05876061,900030,63296,1,1,NA
05876061,900030,63296,2,1,NA
05876061,900030,63296,3,1,NA
05876061,900030,63296,4,1,NA
05876061,900030,63296,5,1,NA
05876061,900180,121512,1,1,T
05876061,900180,121512,2,1,T
05876061,900180,121512,3,1,T
05876061,900180,121512,4,1,T
05876061,900180,121512,5,1,T
05876061,980000,184808,1,1,T
05876061,980000,184808,2,1,T
05876061,980000,184808,3,1,T
05876061,980000,184808,4,1,T
05876061,980000,184808,5,1,T
05876062,900030,63296,1,1,NA
05876062,900030,63296,2,1,NA
05876062,900030,63296,3,1,NA
05876062,900030,63296,4,1,NA
05876062,900030,63296,5,1,NA
05876062,900180,121512,1,1,T
05876062,900180,121512,2,1,T
05876062,900180,121512,3,1,T
05876062,900180,121512,4,1,T
05876062,900180,121512,5,1,T
05876062,980000,184808,1,1,T
05876062,980000,184808,2,1,T
05876062,980000,184808,3,1,T
05876062,980000,184808,4,1,T
05876062,980000,184808,5,1,T
05876071,900000,84000,1,1,NA
05876071,900000,84000,2,1,NA
05876071,900000,84000,3,1,NA
05876071,900000,84000,4,1,NA
05876071,900000,84000,5,1,NA
05876071,900140,21000,1,1,NA
05876071,900140,21000,2,1,NA
05876071,900140,21000,3,1,NA
05876071,900140,21000,4,1,NA
05876071,900140,21000,5,1,NA
05876071,980000,105000,1,1,NA
05876071,980000,105000,2,1,NA
05876071,980000,105000,3,1,NA
05876071,980000,105000,4,1,NA
05876071,980000,105000,5,1,NA
05876072,900000,84000,1,1,NA
05876072,900000,84000,2,1,NA
05876072,900000,84000,3,1,NA
05876072,900000,84000,4,1,NA
05876072,900000,84000,5,1,NA
05876072,900140,21000,1,1,NA
05876072,900140,21000,2,1,NA
05876072,900140,21000,3,1,NA
05876072,900140,21000,4,1,NA
05876072,900140,21000,5,1,NA
05876072,980000,105000,1,1,NA
05876072,980000,105000,2,1,NA
05876072,980000,105000,3,1,NA
05876072,980000,105000,4,1,NA
05876072,980000,105000,5,1,NA
05876081,900030,10968,1,1,NA
05876081,900030,16920,2,1,NA
05876081,900030,24612,3,1,NA
05876081,900030,12636,4,1,NA
05876081,900030,24564,5,1,NA
05876081,900180,4861,1,1,NA
05876081,900180,8462,2,1,NA
05876081,900180,5,3,1,NA
05876081,900180,512,4,1,NA
05876081,900180,56988,5,1,NA
05876081,980000,15829,1,1,NA
05876081,980000,25382,2,1,NA
05876081,980000,24617,3,1,NA
05876081,980000,13148,4,1,NA
05876081,980000,81552,5,1,NA
05876082,900030,20940,1,1,NA
05876082,900030,27792,2,1,NA
05876082,900030,33000,3,1,NA
05876082,900030,22764,4,1,NA
05876082,900030,21684,5,1,NA
05876082,980000,20940,1,1,NA
05876082,980000,27792,2,1,NA
05876082,980000,33000,3,1,NA
05876082,980000,22764,4,1,NA
05876082,980000,21684,5,1,NA
05876111,900000,264371,1,1,NA
05876111,900000,217257,2,1,NA
05876111,900000,246844,3,1,NA
05876111,900000,161309,4,1,NA
05876111,900000,269463,5,1,NA
05876111,900180,200,1,1,NA
05876111,900180,200,2,1,NA
05876111,900180,200,3,1,NA
05876111,900180,200,4,1,NA
05876111,900180,200,5,1,NA
05876111,980000,264571,1,1,NA
05876111,980000,217457,2,1,NA
05876111,980000,247044,3,1,NA
05876111,980000,161509,4,1,NA
05876111,980000,269663,5,1,NA
05876112,900000,513082,1,1,T
05876112,900000,513082,2,1,T
05876112,900000,513082,3,1,T
05876112,900000,513082,4,1,T
05876112,900000,513082,5,1,T
05876112,900180,200,1,1,NA
05876112,900180,200,2,1,NA
05876112,900180,200,3,1,NA
05876112,900180,200,4,1,NA
05876112,900180,200,5,1,NA
05876112,980000,513282,1,1,T
05876112,980000,513282,2,1,T
05876112,980000,513282,3,1,T
05876112,980000,513282,4,1,T
05876112,980000,513282,5,1,T
05876121,900030,40060,1,1,NA
05876121,900030,40660,2,1,NA
05876121,900030,37192,3,1,NA
05876121,900030,39784,4,1,NA
05876121,900030,37144,5,1,NA
05876121,980000,40060,1,1,NA
05876121,980000,40660,2,1,NA
05876121,980000,37192,3,1,NA
05876121,980000,39784,4,1,NA
05876121,980000,37144,5,1,NA
05876122,900030,36652,1,1,NA
05876122,900030,39124,2,1,NA
05876122,900030,38116,3,1,NA
05876122,900030,40744,4,1,NA
05876122,900030,37180,5,1,NA
05876122,980000,36652,1,1,NA
05876122,980000,39124,2,1,NA
05876122,980000,38116,3,1,NA
05876122,980000,40744,4,1,NA
05876122,980000,37180,5,1,NA
05876131,800940,10879,1,1,NA
05876131,800940,11171,2,1,NA
05876131,800940,12131,3,1,NA
05876131,800940,10798,4,1,NA
05876131,800940,11415,5,1,NA
05876131,900000,133063,1,1,NA
05876131,900000,142020,2,1,NA
05876131,900000,146670,3,1,NA
05876131,900000,130288,4,1,NA
05876131,900000,147167,5,1,NA
05876131,900160,44574,1,1,NA
05876131,900160,42004,2,1,NA
05876131,900160,45954,3,1,NA
05876131,900160,45433,4,1,NA
05876131,900160,41027,5,1,NA
05876131,980000,177637,1,1,NA
05876131,980000,184024,2,1,NA
05876131,980000,192624,3,1,NA
05876131,980000,175721,4,1,NA
05876131,980000,188194,5,1,NA
05876132,800940,12540,1,1,NA
05876132,800940,11503,2,1,NA
05876132,800940,10719,3,1,NA
