INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,NUM_VET,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRVG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,URBAN,HISP_REF,HISP2
0.0104413,0.0123382,0.0155906,0.0089855,0.0120845,0.01082,0.092269,05752971,88,T,NA,A,1,2,D,01,D,8,D,15,D,NA,A,NA,A,NA,A,1,D,8,D,0,D,1700,D,26998.472,0,D,0,D,0,D,NA,A,0,D,NA,A,1700,D,0,D,0,D,NA,A,NA,A,0,D,NA,NA,NA,NA,NA,A,NA,A,NA,A,2,NA,0,D,NA,A,NA,A,NA,A,0,D,0,D,1,D,NA,A,2,NA,A,2,D,4,D,4,1,D,NA,A,1,05,2024,1,D,1,D,1,D,2,NA,A,1,D,NA,A,0,D,NA,A,50362.897,NA,41209.522,NA,50999.126,NA,NA,43897.932,48739.41,52169.88,NA,56007.319,58241.818,51443.105,66548.849,53014.203,NA,0,NA,NA,35498.844,NA,57317.371,44685.429,54764.372,NA,NA,NA,NA,NA,49506.797,NA,NA,NA,52427.64,47406.647,NA,53971.176,NA,52220.035,45995.543,NA,NA,39135.404,NA,63.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.95,0,0,0,0,0,0,0,1,D,NA,A,0,D,06,D,575297,NA,A,NA,A,0,D,2193.4,D,1846,2295,1748,3016,2062,301,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,2193.4,D,1846,2295,1748,3016,2062,301,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,S49C,15,0,D,0,0,0,0,0,100,0,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,9,1,1,2,NA
0.0081968,0.0110302,0.0098068,0.0102688,0.0118849,0.0106204,0.0924686,05752972,88,T,NA,A,1,2,D,01,D,8,D,15,D,NA,A,NA,A,NA,A,1,D,8,D,0,D,1700,D,26998.472,0,D,0,D,0,D,NA,A,0,D,NA,A,1700,D,0,D,0,D,NA,A,NA,A,0,D,NA,NA,NA,NA,NA,A,NA,A,NA,A,2,NA,0,D,NA,A,NA,A,NA,A,0,D,0,D,1,D,NA,A,2,NA,A,2,D,4,D,4,1,D,NA,A,1,05,2024,1,D,1,D,2,D,2,NA,A,1,D,NA,A,0,D,NA,A,50362.897,NA,41209.522,NA,50999.126,NA,NA,43897.932,48739.41,52169.88,NA,56007.319,58241.818,51443.105,66548.849,53014.203,NA,0,NA,NA,35498.844,NA,57317.371,44685.429,54764.372,NA,NA,NA,NA,NA,49506.797,NA,NA,NA,52427.64,47406.647,NA,53971.176,NA,52220.035,45995.543,NA,NA,39135.404,NA,30.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.95,0,0,0,0,0,0,0,1,D,NA,A,0,D,06,D,575297,NA,A,NA,A,0,D,1954.2,D,1829,2254,1948,1715,2025,301,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,1954.2,D,1829,2254,1948,1715,2025,301,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,S49C,15,0,D,0,0,0,0,0,100,0,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,9,1,1,2,NA
0.9237537,0.9206089,0.9218463,0.9208648,0.9198533,0.9205015,0.9480314,05752981,56,D,NA,A,1,1,D,01,D,4,D,16,D,NA,A,1,D,NA,A,2,D,9,D,4000,D,263940,D,54871.356,63666,T,15648,D,34570,T,NA,A,0,D,NA,A,0,D,0,D,250000,D,50,D,NA,A,0,D,NA,NA,NA,NA,565,D,130,D,NA,A,2,NA,2,D,NA,A,NA,A,NA,A,0,D,0,D,0,D,03,D,1,NA,A,2,D,2,D,3,2,D,NA,A,1,05,2024,1,D,2,D,1,D,2,NA,A,NA,A,NA,A,48,D,NA,A,114283.521,NA,NA,NA,NA,NA,105232.855,NA,NA,NA,79604.875,151241.396,NA,72646.172,NA,128463.051,111139.037,0,NA,NA,157305.912,NA,NA,247417.968,NA,119804.818,NA,NA,134415.515,198807.807,75676.39,NA,110367.126,161345.911,111240.812,177486.615,171695.631,NA,NA,NA,228177.065,NA,133029.654,100449.841,104549.301,419.11003,323.37003,2.93457,30.41282,56.10139,7.04323,0,16.68098,0,3.6139,6.70102,36.17197,10.60408,15.31753,15.71314,16.65579,38.84852,7.39968,59.17141,95.74,77.15999,0,0,10.56,0,6.02296,0,1,D,NA,A,7,D,51,D,575298,NA,A,NA,A,4000,D,263940,D,263940,263940,263940,263940,263940,100,15648,D,15648,15648,15648,15648,15648,34173,T,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,250000,D,250000,250000,250000,250000,250000,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,S35A,16,-10000,D,-10000,-10000,-10000,-10000,-10000,100,-10000,NA,A,NA,A,1200,D,1200,1200,1200,1200,1200,100,1200,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,22740,D,22740,22740,22740,22740,22740,100,22740,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,D,A,D,A,A,5,4,1,2,NA
0.923348,0.9202033,0.9214406,0.9204591,0.9194476,0.9200958,0.9476257,05752982,56,D,NA,A,1,1,D,01,D,4,D,16,D,NA,A,1,D,NA,A,2,D,9,D,4000,D,263940,D,54871.356,63666,T,15648,D,34570,T,NA,A,0,D,NA,A,0,D,0,D,250000,D,50,D,NA,A,0,D,NA,NA,NA,NA,565,D,130,D,NA,A,2,NA,2,D,NA,A,NA,A,NA,A,0,D,0,D,0,D,03,D,1,NA,A,2,D,2,D,3,2,D,NA,A,1,05,2024,1,D,2,D,2,D,2,NA,A,NA,A,NA,A,48,D,NA,A,114283.521,NA,NA,NA,NA,NA,105232.855,NA,NA,NA,79604.875,151241.396,NA,72646.172,NA,128463.051,111139.037,0,NA,NA,157305.912,NA,NA,247417.968,NA,119804.818,NA,NA,134415.515,198807.807,75676.39,NA,110367.126,161345.911,111240.812,177486.615,171695.631,NA,NA,NA,228177.065,NA,133029.654,100449.841,104549.301,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,65.44,0,0,1,D,NA,A,7,D,51,D,575298,NA,A,NA,A,4000,D,263940,D,263940,263940,263940,263940,263940,100,15648,D,15648,15648,15648,15648,15648,34173,T,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,250000,D,250000,250000,250000,250000,250000,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,S35A,16,-10000,D,-10000,-10000,-10000,-10000,-10000,100,-10000,NA,A,NA,A,1200,D,1200,1200,1200,1200,1200,100,1200,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,22740,D,22740,22740,22740,22740,22740,100,22740,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,D,A,D,A,A,5,4,1,2,NA
0.2054263,0.2354348,0.2402879,0.1936599,0.1808919,0.2088955,0.281319,05753011,64,D,64,D,1,2,D,01,D,2,D,14,D,12,D,1,D,1,D,2,D,1,D,0,D,31200,D,44204.05,0,D,2387,D,0,D,NA,A,0,D,NA,A,0,D,0,D,31200,D,24,D,4,D,0,D,NA,NA,NA,NA,435,D,100,D,NA,A,1,NA,2,D,NA,A,10,D,NA,A,0,D,0,D,0,D,04,D,3,1,NA,2,D,1,D,3,2,D,1,NA,1,05,2024,1,D,2,D,1,D,2,NA,A,NA,A,NA,A,52,D,52,D,NA,86130.106,NA,86039.362,NA,NA,NA,96061.994,75018.633,82809.412,112901.922,73186.829,NA,91456.723,88570.268,75398.406,NA,0,NA,69043.235,NA,66040.471,NA,NA,82278.619,76393.49,NA,79708.635,79086.505,NA,94284.573,NA,79681.629,79488.276,NA,NA,NA,95092.016,NA,NA,NA,NA,NA,100172.206,70993.199,301.30001,212.22001,0,43.35297,7.2,26.36925,0,8.40268,0,0,0,15.27702,56.17467,24.57202,2.27911,0,8.88792,0,19.70437,89.08,0,0,30.32,0,0,2.1496,4.56,1,D,NA,A,0,D,45,D,575301,NA,A,NA,A,0,D,33577.6,D,33318,29337,31451,37350,36432,402,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,33254.8,D,32264,29294,31450,37108,36158,301,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,14,0,D,0,0,0,0,0,100,0,NA,C,NA,B,NA,C,1054,43,1,242,274,201,323,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,D,A,A,A,A,5,3,1,2,2
0.2230648,0.3752503,0.1990253,0.1650418,0.1912932,0.1963936,0.2816458,05753012,64,D,64,D,1,2,D,01,D,2,D,14,D,12,D,1,D,1,D,2,D,1,D,0,D,31200,D,44204.05,0,D,2387,D,0,D,NA,A,0,D,NA,A,0,D,0,D,31200,D,24,D,4,D,0,D,NA,NA,NA,NA,435,D,100,D,NA,A,1,NA,2,D,NA,A,10,D,NA,A,0,D,0,D,0,D,04,D,3,1,NA,2,D,1,D,3,2,D,1,NA,1,05,2024,1,D,2,D,2,D,2,NA,A,NA,A,NA,A,52,D,52,D,NA,86130.106,NA,86039.362,NA,NA,NA,96061.994,75018.633,82809.412,112901.922,73186.829,NA,91456.723,88570.268,75398.406,NA,0,NA,69043.235,NA,66040.471,NA,NA,82278.619,76393.49,NA,79708.635,79086.505,NA,94284.573,NA,79681.629,79488.276,NA,NA,NA,95092.016,NA,NA,NA,NA,NA,100172.206,70993.199,367.11,225.49,15.11,45.86,16.1,0,6.82,0,0,1.68,2.89,12.55,6.42,6.18,4.74,34.88,20.49,3.98,47.79,141.62,0,0,0,75.05,74.95,42.25,4.27,1,D,NA,A,0,D,45,D,575301,NA,A,NA,A,0,D,35797.8,D,32407,30830,27386,32203,56163,402,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,30866,D,31795,30712,27385,29495,34943,301,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,14,0,D,0,0,0,0,0,100,0,NA,C,NA,B,NA,C,612,118,1,2708,21220,201,4932,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,D,A,A,A,A,5,3,1,2,2
0.7093904,0.7130281,0.7133358,0.7077391,0.7072357,0.7135323,0.7571377,05753021,61,D,NA,A,1,1,D,01,D,4,D,15,D,NA,A,1,D,NA,A,2,D,9,D,0,D,126000,D,11428.631,0,D,9639,D,0,D,NA,A,0,D,NA,A,0,D,0,D,126000,D,40,D,NA,A,0,D,NA,NA,NA,NA,435,D,100,D,NA,A,5,NA,2,D,NA,C,NA,A,NA,A,0,D,0,D,0,D,10,D,3,NA,A,2,D,1,D,4,1,D,NA,A,1,05,2024,1,D,2,D,1,D,2,NA,A,NA,A,NA,A,52,D,NA,A,NA,NA,18698.021,NA,27389.174,24134.627,NA,NA,NA,21930.485,NA,NA,NA,NA,NA,17097.905,32992.253,1,17206.672,NA,14196.096,NA,NA,NA,16340.021,26084.024,22718.699,26475.66,25190.914,NA,26236.585,19389.968,26025.8,NA,NA,20963.959,NA,23286.4,NA,NA,27276.052,33350.407,NA,20740.846,14196.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D,NA,A,0,D,15,D,575302,6,D,NA,A,0,D,126000,D,126000,126000,126000,126000,126000,100,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,126000,D,126000,126000,126000,126000,126000,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,S49F,16,0,D,0,0,0,0,0,100,0,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,9,3,1,1,NA
0.7103513,0.7139891,0.7142967,0.7087001,0.7081967,0.7144932,0.7580987,05753022,61,D,NA,A,1,1,D,01,D,4,D,15,D,NA,A,1,D,NA,A,2,D,9,D,0,D,126000,D,11428.631,0,D,9639,D,0,D,NA,A,0,D,NA,A,0,D,0,D,126000,D,40,D,NA,A,0,D,NA,NA,NA,NA,435,D,100,D,NA,A,5,NA,2,D,NA,C,NA,A,NA,A,0,D,0,D,0,D,10,D,3,NA,A,2,D,1,D,4,1,D,NA,A,1,05,2024,1,D,2,D,2,D,2,NA,A,NA,A,NA,A,52,D,NA,A,NA,NA,18698.021,NA,27389.174,24134.627,NA,NA,NA,21930.485,NA,NA,NA,NA,NA,17097.905,32992.253,1,17206.672,NA,14196.096,NA,NA,NA,16340.021,26084.024,22718.699,26475.66,25190.914,NA,26236.585,19389.968,26025.8,NA,NA,20963.959,NA,23286.4,NA,NA,27276.052,33350.407,NA,20740.846,14196.096,219.99998,219.99998,16.2495,18.20219,11.49286,9.43742,0,0,24.01669,4.54919,4.2397,15.40162,4.75199,13.13503,9.15049,5.09815,12.40574,0,71.86941,0,0,0,0,0,0,0,0,1,D,NA,A,0,D,15,D,575302,6,D,NA,A,0,D,126000,D,126000,126000,126000,126000,126000,100,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,126000,D,126000,126000,126000,126000,126000,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,S49F,16,0,D,0,0,0,0,0,100,0,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,9,3,1,1,NA
0.3334938,0.34022,0.3418783,0.3413912,0.3421908,0.3400433,0.4248311,05753031,34,D,NA,A,1,4,D,01,D,4,D,15,D,NA,A,1,D,NA,A,4,D,9,D,0,D,51506,D,49453.958,0,D,4365,D,0,D,NA,A,0,D,NA,A,0,D,0,D,43376,D,52,D,NA,A,0,D,NA,NA,NA,NA,1304,D,300,D,NA,A,3,NA,2,D,1200,D,NA,A,NA,A,0,D,2,D,0,D,10,D,3,NA,A,2,D,1,D,4,2,D,NA,A,1,05,2024,NA,A,2,D,1,D,2,NA,A,NA,A,NA,A,52,D,NA,A,79290.029,85805.621,80996.326,78041.196,NA,68898.377,78649.392,94056.723,83954.891,87374.513,NA,NA,NA,80732.158,NA,71781.004,54728.251,0,77503.66,NA,NA,NA,NA,NA,83382.884,NA,NA,NA,63011.413,75120.445,NA,84811.717,NA,69055.617,85098.881,NA,NA,83989.02,NA,NA,86580.582,NA,72116.75,NA,NA,627.57,436.02,16.47,39.1,17.41,0,0,13.91,35.02,4.11,11.3,32.61,84,36.58,13.38,20.08,48.35,4.11,59.59,191.55,0,0,0,66.37,0,51.48221,0,1,D,NA,A,2,D,49,D,575303,6,D,NA,A,0,D,51506,D,51506,51506,51506,51506,51506,100,3954,D,3954,3954,3954,3954,3954,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,43376,D,43376,43376,43376,43376,43376,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,15,6840,D,6840,6840,6840,6840,6840,100,6840,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,1290,D,1290,1290,1290,1290,1290,100,1290,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,D,A,A,8,5,2,1,NA
0.3331282,0.3398543,0.3415127,0.3410255,0.3418252,0.3396776,0.4244655,05753032,34,D,NA,A,1,4,D,01,D,4,D,15,D,NA,A,1,D,NA,A,4,D,9,D,0,D,51506,D,49453.958,0,D,4365,D,0,D,NA,A,0,D,NA,A,0,D,0,D,43376,D,52,D,NA,A,0,D,NA,NA,NA,NA,1304,D,300,D,NA,A,3,NA,2,D,1200,D,NA,A,NA,A,0,D,2,D,0,D,10,D,3,NA,A,2,D,1,D,4,2,D,NA,A,1,05,2024,NA,A,2,D,2,D,2,NA,A,NA,A,NA,A,52,D,NA,A,79290.029,85805.621,80996.326,78041.196,NA,68898.377,78649.392,94056.723,83954.891,87374.513,NA,NA,NA,80732.158,NA,71781.004,54728.251,0,77503.66,NA,NA,NA,NA,NA,83382.884,NA,NA,NA,63011.413,75120.445,NA,84811.717,NA,69055.617,85098.881,NA,NA,83989.02,NA,NA,86580.582,NA,72116.75,NA,NA,371.06,202.16,2.05,13.33,0,21.61,0,15.96,21.63,4.11,0,19.55,15.38,5.13,0,9.27,14.42,14.4,45.32,168.9,0,0,0,41.73,42.82,0,42.81,1,D,NA,A,2,D,49,D,575303,6,D,NA,A,0,D,51506,D,51506,51506,51506,51506,51506,100,3954,D,3954,3954,3954,3954,3954,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,43376,D,43376,43376,43376,43376,43376,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,15,6840,D,6840,6840,6840,6840,6840,100,6840,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,1290,D,1290,1290,1290,1290,1290,100,1290,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,D,A,A,8,5,2,1,NA
