OCCULIST,HRSPERWK,WKS_WRKD,EMPLTYPE,MARITAL,HISPANIC,WHYNOWRK,MEMBRACE,SEX,HRSP_RWK,WKS__RKD,EMPL_YPE,HISP_NIC,WHYN_WRK,OCCU_IST,NEWID,AGE,AGE_,ANGVX,ANGVX_,ANPVTX,ANPVTX_,ANRRX,ANRRX_,CU_CODE1,EDUCA,EDUCA_,GROSPAYX,GROS_AYX,GVX,GVX_,IRAX,IRAX_,JSSDEDX,JSSDEDX_,MEMBNO,PVTX,PVTX_,RRX,RRX_,SCHLNCHQ,SCHL_CHQ,SCHLNCHX,SCHL_CHX,SLFEMPSS,SLFE_PSS,SS_RRX,SS_RRX_,SUPPX,SUPPX_,US_SUPP,US_SUPP_,WAGEX,WAGEX_,SS_RRQ,SS_RRQ_,SOCRRX,SOCRRX_,ARM_FORC,ARM__ORC,IN_COLL,IN_COLL_,MEDICARE,MEDI_ARE,PAYPERD,PAYPERD_,HORIGIN,RC_WHITE,RC_W_ITE,RC_BLACK,RC_B_ACK,RC_NATAM,RC_N_TAM,RC_ASIAN,RC_A_IAN,RC_PACIL,RC_P_CIL,RC_OTHER,RC_O_HER,RC_DK,RC_DK_,ANGVXM,ANGVXM_,ANPVTXM,ANPVTXM_,ANRRXM,ANRRXM_,JSSDEDXM,JSSD_DXM,JSSDEDX1,JSSDEDX2,JSSDEDX3,JSSDEDX4,JSSDEDX5,SLFEMPSM,SLFE_PSM,SLFEMPS1,SLFEMPS2,SLFEMPS3,SLFEMPS4,SLFEMPS5,SOCRRXM,SOCRRXM_,SOCRRX1,SOCRRX2,SOCRRX3,SOCRRX4,SOCRRX5,SS_RRXM,SS_RRXM_,SS_RRX1,SS_RRX2,SS_RRX3,SS_RRX4,SS_RRX5,SS_RRXI,SUPPXM,SUPPXM_,SUPPX1,SUPPX2,SUPPX3,SUPPX4,SUPPX5,SUPPXI,WAGEXM,WAGEXM_,WAGEX1,WAGEX2,WAGEX3,WAGEX4,WAGEX5,WAGEXI,SS_RRB,SS_RRB_,SS_RRBX,SS_RRBX_,SUPPB,SUPPB_,SUPPBX,SUPPBX_,WAGEB,WAGEB_,WAGEBX,WAGEBX_,ASIAN,ASIAN_,OCCUEARN,PAYSTUB,PAYSTUB_,SEMPFRM,SEMPFRM_,SEMPFRMX,SEMP_RMX,SMPFRMB,SMPFRMB_,SMPFRMBX,SMPF_MBX,SEMPFRM1,SEMPFRM2,SEMPFRM3,SEMPFRM4,SEMPFRM5,SEMPFRMI,SEMPFRMM,SEMP_RMM,SOCSRRET,SOCS_RET,WKSTATUS,VETERAN,VETERAN_
NA,NA,NA,NA,5,NA,NA,6,1,A,A,A,A,A,A,05689561,0,D,NA,A,NA,A,NA,A,3,NA,A,NA,A,NA,A,NA,A,NA,A,3,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,2,1,D,2,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,A,NA,NA,A
10,50,36,1,1,NA,NA,1,2,D,D,D,A,A,D,05689562,33,D,NA,A,NA,A,NA,A,1,7,D,7500,D,NA,A,22500,D,13353,D,1,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,200000,D,NA,A,0,D,2,D,3,D,NA,A,2,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,200000.0,D,200000,200000,200000,200000,200000,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,110,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
10,40,36,2,1,NA,NA,6,1,D,D,D,A,A,D,05689562,32,D,NA,A,NA,B,NA,A,2,8,D,NA,C,NA,A,NA,C,4973,D,2,NA,C,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,65000,D,NA,A,0,D,1,D,3,D,NA,A,5,D,2,1,D,2,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,B,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,65000.0,D,65000,65000,65000,65000,65000,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,110,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,NA,A
NA,NA,NA,NA,5,NA,NA,6,1,A,A,A,A,A,A,05689562,0,D,NA,A,NA,A,NA,A,3,NA,A,NA,A,NA,A,NA,A,NA,A,3,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,2,1,D,2,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,A,NA,NA,A
NA,NA,0,NA,1,NA,1,1,1,A,D,A,A,D,A,05689591,83,D,NA,A,NA,A,NA,A,1,5,D,NA,A,NA,A,NA,A,NA,A,1,NA,A,NA,A,NA,A,NA,A,NA,A,2100,D,NA,A,2,D,NA,A,12,D,27296,D,NA,A,3,D,1,D,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,27296.0,D,27296,27296,27296,27296,27296,2100.0,D,2100,2100,2100,2100,2100,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
NA,NA,0,NA,1,NA,1,1,2,A,D,A,A,D,A,05689591,83,D,NA,A,NA,A,NA,A,2,4,D,NA,A,NA,A,NA,A,NA,A,2,NA,A,NA,A,NA,A,NA,A,NA,A,1100,D,NA,A,2,D,NA,A,12,D,15296,D,NA,A,3,D,1,D,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,15296.0,D,15296,15296,15296,15296,15296,1100.0,D,1100,1100,1100,1100,1100,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
NA,NA,0,NA,1,NA,1,1,1,A,D,A,A,D,A,05689592,83,D,NA,A,NA,A,NA,A,1,5,D,NA,A,NA,A,NA,A,NA,A,1,NA,A,NA,A,NA,A,NA,A,NA,A,2100,D,NA,A,2,D,NA,A,12,D,27296,D,NA,A,3,D,1,D,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,27296.0,D,27296,27296,27296,27296,27296,2100.0,D,2100,2100,2100,2100,2100,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
NA,NA,0,NA,1,NA,1,1,2,A,D,A,A,D,A,05689592,83,D,NA,A,NA,A,NA,A,2,4,D,NA,A,NA,A,NA,A,NA,A,2,NA,A,NA,A,NA,A,NA,A,NA,A,1100,D,NA,A,2,D,NA,A,12,D,15296,D,NA,A,3,D,1,D,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,15296.0,D,15296,15296,15296,15296,15296,1100.0,D,1100,1100,1100,1100,1100,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
NA,NA,0,NA,1,NA,1,1,1,A,D,A,A,D,A,05689601,69,D,NA,A,NA,A,NA,A,1,6,D,NA,A,NA,A,NA,A,NA,A,1,NA,A,NA,A,NA,A,NA,A,NA,A,1000,D,NA,A,2,D,NA,A,12,D,14096,D,NA,A,3,D,1,D,NA,A,2,NA,A,NA,A,NA,A,NA,A,NA,A,6,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,14096.0,D,14096,14096,14096,14096,14096,1000.0,D,1000,1000,1000,1000,1000,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
NA,NA,0,NA,1,NA,5,1,2,A,D,A,A,D,A,05689601,63,D,NA,A,NA,A,NA,A,2,6,D,NA,A,NA,A,NA,A,NA,A,2,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,2,D,NA,A,NA,A,0,D,2,D,3,D,NA,A,NA,A,2,NA,A,NA,A,NA,A,NA,A,NA,A,6,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,800,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,NA,2,D
NA,NA,0,NA,1,NA,1,6,1,A,D,A,A,D,A,05689602,69,D,NA,A,NA,A,NA,A,1,6,D,NA,A,NA,A,NA,A,NA,A,1,NA,A,NA,A,NA,A,NA,A,NA,A,1000,D,NA,A,2,D,NA,A,12,D,14096,D,NA,A,3,D,1,D,NA,A,2,NA,A,NA,A,NA,A,NA,A,NA,A,6,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,14096.0,D,14096,14096,14096,14096,14096,1000.0,D,1000,1000,1000,1000,1000,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
NA,NA,0,NA,1,NA,5,6,2,A,D,A,A,D,A,05689602,63,D,NA,A,NA,A,NA,A,2,6,D,NA,A,NA,A,NA,A,NA,A,2,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,2,D,NA,A,NA,A,0,D,2,D,3,D,NA,A,NA,A,2,NA,A,NA,A,NA,A,NA,A,NA,A,6,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,800,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,NA,2,D
03,46,52,1,1,NA,NA,1,2,D,D,D,A,A,D,05689621,56,D,NA,A,NA,B,NA,A,1,6,D,2900,D,NA,A,NA,A,5738,D,1,NA,C,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,NA,C,NA,A,0,D,2,D,3,D,NA,A,2,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,B,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,83064.4,D,86942,78717,83175,84040,82448,301,NA,A,NA,A,NA,A,NA,A,09,D,75000,D,NA,A,103,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
07,60,46,1,1,NA,NA,1,1,D,D,D,A,A,D,05689621,48,D,NA,A,NA,A,NA,A,2,4,D,1100,D,NA,A,NA,A,3978,D,2,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,52000,D,NA,A,0,D,2,D,3,D,NA,A,2,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,52000.0,D,52000,52000,52000,52000,52000,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,107,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
10,15,26,1,5,NA,NA,1,1,D,D,D,A,A,D,05689621,18,D,NA,A,NA,A,NA,A,3,3,D,200,D,NA,A,NA,A,153,D,3,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,2000,D,NA,A,0,D,2,D,NA,A,NA,A,NA,C,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,1794.2,D,4787,153,1724,1810,497,1641.2,D,4634,0,1571,1657,344,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,2000.0,D,2000,2000,2000,2000,2000,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,110,2,D,1,D,NA,C,NA,C,NA,B,30287,1,10265,10827,2249,201,10726,D,2,D,1,2,D
NA,NA,0,NA,5,NA,3,1,2,A,D,A,A,D,A,05689621,17,D,NA,A,NA,A,NA,A,3,3,D,NA,A,NA,A,NA,A,NA,A,4,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,2,D,NA,A,NA,A,0,D,2,D,NA,A,NA,A,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,920,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,NA,2,D
03,46,52,1,1,NA,NA,1,2,D,D,D,A,A,D,05689622,56,D,NA,A,NA,B,NA,A,1,6,D,2900,D,NA,A,NA,A,5738,D,1,NA,C,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,NA,C,NA,A,0,D,2,D,3,D,NA,A,2,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,B,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,88105.8,D,86892,88423,88026,89443,87745,301,NA,A,NA,A,NA,A,NA,A,09,D,75000,D,NA,A,103,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
07,60,46,1,1,NA,NA,1,1,D,D,D,A,A,D,05689622,48,D,NA,A,NA,A,NA,A,2,4,D,1100,D,NA,A,NA,A,3978,D,2,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,52000,D,NA,A,0,D,2,D,3,D,NA,A,2,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,52000.0,D,52000,52000,52000,52000,52000,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,107,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
10,15,26,1,5,NA,NA,1,1,D,D,D,A,A,D,05689622,18,D,NA,A,NA,A,NA,A,3,3,D,200,D,NA,A,NA,A,153,D,3,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,2000,D,NA,A,0,D,2,D,NA,A,NA,A,NA,C,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,665.2,D,237,2376,236,345,132,516.4,D,84,2223,83,192,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,2000.0,D,2000,2000,2000,2000,2000,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,110,2,D,1,D,NA,C,NA,C,NA,B,546,14528,543,1254,-134,201,3347,D,2,D,1,2,D
NA,NA,0,NA,5,NA,3,1,2,A,D,A,A,D,A,05689622,17,D,NA,A,NA,A,NA,A,3,3,D,NA,A,NA,A,NA,A,NA,A,4,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,2,D,NA,A,NA,A,0,D,2,D,NA,A,NA,A,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,920,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,NA,2,D
NA,NA,0,NA,2,NA,1,2,2,A,D,A,A,D,A,05689681,68,D,NA,A,NA,A,NA,A,1,4,D,NA,A,NA,A,NA,A,NA,A,1,NA,A,NA,A,NA,A,NA,A,NA,A,NA,C,NA,A,2,D,NA,A,12,D,20096,D,NA,A,3,D,1,D,NA,A,2,NA,A,2,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,19501.0,D,20888,19640,18224,18716,20036,1450.4,D,1566,1462,1344,1385,1495,301,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,5,D,1500,D,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
NA,NA,0,NA,2,NA,1,2,2,A,D,A,A,D,A,05689682,68,D,NA,A,NA,A,NA,A,1,4,D,NA,A,NA,A,NA,A,NA,A,1,NA,A,NA,A,NA,A,NA,A,NA,A,NA,C,NA,A,2,D,NA,A,12,D,20096,D,NA,A,3,D,1,D,NA,A,2,NA,A,2,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,20350.0,D,20384,21776,18740,19412,21440,1521.2,D,1524,1640,1387,1443,1612,301,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,5,D,1500,D,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
12,40,52,1,1,6,NA,1,1,D,D,D,D,A,D,05689711,38,D,NA,A,NA,A,NA,A,1,4,D,500,D,NA,A,NA,A,2203,D,1,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,28800,D,NA,A,0,D,2,D,3,D,NA,A,1,D,1,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,28800.0,D,28800,28800,28800,28800,28800,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,112,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
NA,NA,0,NA,1,6,2,1,2,A,D,A,D,D,A,05689711,37,D,NA,A,NA,A,NA,A,2,4,D,NA,A,NA,A,NA,A,NA,A,2,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,2,D,NA,A,NA,A,0,D,2,D,3,D,NA,A,NA,A,1,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,910,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,NA,2,D
NA,NA,0,NA,5,6,3,1,1,A,D,A,D,D,A,05689711,17,D,NA,A,NA,A,NA,A,3,3,D,NA,A,NA,A,NA,A,NA,A,3,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,2,D,NA,A,NA,A,0,D,2,D,NA,A,NA,A,NA,A,1,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,920,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,NA,2,D
NA,NA,NA,NA,5,6,NA,1,2,A,A,A,D,A,A,05689711,7,D,NA,A,NA,A,NA,A,3,NA,A,NA,A,NA,A,NA,A,NA,A,4,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,1,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,A,NA,NA,A
12,40,52,1,1,6,NA,1,1,D,D,D,D,A,D,05689712,38,D,NA,A,NA,A,NA,A,1,4,D,500,D,NA,A,NA,A,2203,D,1,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,28800,D,NA,A,0,D,2,D,3,D,NA,A,1,D,1,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,28800.0,D,28800,28800,28800,28800,28800,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,112,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
NA,NA,0,NA,1,6,2,1,2,A,D,A,D,D,A,05689712,37,D,NA,A,NA,A,NA,A,2,4,D,NA,A,NA,A,NA,A,NA,A,2,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,2,D,NA,A,NA,A,0,D,2,D,3,D,NA,A,NA,A,1,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,910,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,NA,2,D
NA,NA,0,NA,5,6,3,1,1,A,D,A,D,D,A,05689712,17,D,NA,A,NA,A,NA,A,3,3,D,NA,A,NA,A,NA,A,NA,A,3,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,2,D,NA,A,NA,A,0,D,2,D,NA,A,NA,A,NA,A,1,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,920,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,NA,2,D
